Picarro Gas: time (epoch),Picarro Gas: CO2,Picarro Gas: CH4,Picarro Gas: CO,Picarro Gas: H2O,Laser Distance Sensor: time (epoch),Laser Distance Sensor: Distance (cm),Laser Distance Sensor: Temperature (C),Abakus Particle Counter: time (epoch),Abakus Particle Counter: Total Counts,Flowmeter: time (epoch),Flowmeter: SLI2000 (uL/min),Flowmeter: SLS1500 (mL/min),Bronkhorst Pressure: time (epoch),Bronkhorst Pressure: Setpoint,Bronkhorst Pressure: Measurement (%),Bronkhorst Pressure: Measurement (mbar a),Bronkhorst Pressure: Temperature (C)
1726697186.4172406,-0.99,-0.001,-0.006,0.021,1726697185.987487,0.0,-2.4,1726697185.9168315,0,1726697185.9168315,9.2,-0.002,1726697185.9744897,75.0,100.0853295026465,1000.8624877929688,25.0
1726697186.9175744,-0.99,-0.001,-0.006,0.021,1726697186.500036,0.0,-2.4,1726697186.4169216,0,1726697186.4172406,7.8,-0.002,1726697186.469939,75.0,100.08220447284344,1000.8175659179688,25.0
1726697187.4179125,-0.99,-0.001,-0.006,0.021,1726697186.9955895,0.0,-2.4,1726697186.9175744,0,1726697186.9175744,8.0,0.0,1726697186.9806607,75.0,100.0853295026465,1000.8674926757812,25.0
1726697187.9194834,-0.99,-0.001,-0.006,0.021,1726697187.490996,0.0,-2.5,1726697187.4179125,0,1726697187.4179125,8.4,-0.002,1726697187.4756758,75.0,100.08220447284344,1000.8170776367188,25.0
1726697188.4189312,-0.99,-0.001,-0.006,0.021,1726697187.9878018,0.0,-2.5,1726697187.9194834,0,1726697187.9194834,9.0,0.0,1726697187.9878018,75.0,100.08845453244956,1000.8764038085938,25.0
1726697188.9386377,-0.99,-0.001,-0.006,0.021,1726697188.5000033,0.0,-2.5,1726697188.4189312,0,1726697188.4189312,9.4,-0.002,1726697188.4829984,75.0,100.08220447284344,1000.8327026367188,25.0
1726697189.4363241,-0.99,-0.001,-0.006,0.021,1726697189.010988,0.0,-2.5,1726697188.9366424,0,1726697188.9376402,9.0,0.0,1726697188.4829984,75.0,100.08220447284344,1000.8327026367188,25.0
1726697189.9366693,-0.99,-0.001,-0.006,0.021,1726697189.5076659,0.0,-2.5,1726697189.4363241,0,1726697189.4363241,9.0,0.0,1726697189.504643,75.0,100.0853295026465,1000.8663940429688,25.0
1726697190.4713588,-0.99,-0.001,-0.006,0.021,1726697190.0199175,0.0,-2.6,1726697189.9366693,0,1726697189.9366693,8.4,-0.002,1726697189.9999712,75.0,100.08220447284344,1000.807861328125,25.0
1726697190.9581366,-0.99,-0.001,-0.006,0.021,1726697190.5471869,0.0,-2.6,1726697190.4713588,0,1726697190.4713588,7.6,0.0,1726697190.5253785,75.0,100.08220447284344,1000.8213500976562,25.0
1726697191.4693222,-0.99,-0.001,-0.006,0.021,1726697191.043817,0.0,-2.6,1726697190.9581366,0,1726697190.9581366,9.0,-0.004,1726697191.0226717,75.0,100.0853295026465,1000.8373413085938,25.0
1726697191.965875,-0.99,-0.001,-0.006,0.021,1726697191.554813,0.0,-2.7,1726697191.4693222,0,1726697191.4693222,9.2,-0.002,1726697191.534156,75.0,100.08220447284344,1000.8117065429688,25.0
1726697192.4774518,-0.99,-0.001,-0.006,0.021,1726697192.0511682,0.0,-2.7,1726697191.965875,0,1726697191.965875,8.6,-0.002,1726697192.025446,75.0,100.07907944304037,1000.7994384765625,25.0
1726697192.9892695,-0.99,-0.001,-0.006,0.021,1726697192.5567086,0.0,-2.7,1726697192.4774518,0,1726697192.4774518,8.0,0.0,1726697192.5407557,75.0,100.0853295026465,1000.84375,25.0
1726697193.5016158,-0.99,-0.001,-0.006,0.021,1726697193.0752847,0.0,-2.8,1726697192.9892695,0,1726697192.9892695,9.4,0.0,1726697193.0395284,75.0,100.08220447284344,1000.8414916992188,25.0
1726697193.9980047,-0.99,-0.001,-0.006,0.021,1726697193.58764,0.0,-2.8,1726697193.5016158,0,1726697193.5016158,9.0,0.0,1726697193.563291,75.0,100.08220447284344,1000.8369750976562,25.0
1726697194.5251787,-0.99,-0.001,-0.006,0.021,1726697194.0830936,0.0,-2.8,1726697194.5095565,0,1726697193.9980047,9.4,0.0,1726697194.0741184,75.0,100.08220447284344,1000.8327026367188,25.0
1726697195.0060272,-0.99,-0.001,-0.006,0.021,1726697194.5952797,0.0,-2.9,1726697194.5095565,0,1726697194.5251787,8.4,-0.002,1726697194.5772307,75.0,100.0853295026465,1000.860595703125,25.0
1726697195.5020928,-0.99,-0.001,-0.006,0.021,1726697195.0910525,0.0,-2.9,1726697195.0060272,0,1726697195.0060272,8.8,-0.004,1726697195.0643094,75.0,100.08220447284344,1000.835205078125,25.0
1726697195.9977682,-0.99,-0.001,-0.006,0.021,1726697195.5755665,0.0,-2.9,1726697195.5020928,0,1726697195.5020928,8.6,0.0,1726697195.5598319,75.0,100.08220447284344,1000.8214721679688,25.0
1726697196.4939077,-0.99,-0.001,-0.006,0.021,1726697196.0763228,0.0,-2.9,1726697195.9977682,0,1726697195.9977682,8.8,0.0,1726697196.054782,75.0,100.0853295026465,1000.8746337890625,25.0
1726697197.0056357,-0.99,-0.001,-0.006,0.021,1726697196.576448,0.0,-2.9,1726697196.4939077,0,1726697196.4939077,9.0,0.0,1726697196.5506878,75.0,100.07907944304037,1000.8057250976562,25.0
1726697197.5020068,-0.99,-0.001,-0.006,0.021,1726697197.090974,0.0,-2.9,1726697197.0056357,0,1726697197.0056357,8.2,0.0,1726697197.0778112,75.0,100.08845453244956,1000.884033203125,25.0
1726697197.9976668,-0.99,-0.001,-0.006,0.021,1726697197.5776896,0.0,-2.9,1726697197.5020068,0,1726697197.5020068,8.0,-0.002,1726697197.573596,75.0,100.0853295026465,1000.8508911132812,25.0
1726697198.5092309,-0.99,-0.001,-0.006,0.021,1726697198.0779147,0.0,-2.9,1726697197.9976668,0,1726697197.9976668,8.6,-0.002,1726697198.0688567,75.0,100.0853295026465,1000.8519897460938,25.0
1726697199.0059333,-0.99,-0.001,-0.006,0.021,1726697198.5958118,0.0,-2.8,1726697198.5092309,0,1726697198.5092309,8.6,0.0,1726697198.5774136,75.0,100.0853295026465,1000.8551025390625,25.0
1726697199.5018015,-0.99,-0.001,-0.006,0.021,1726697199.0780125,0.0,-2.8,1726697199.0059333,0,1726697199.0059333,9.6,0.0,1726697199.07495,75.0,100.0853295026465,1000.83935546875,25.0
1726697199.9977605,-0.99,-0.001,-0.006,0.021,1726697199.5786378,0.0,-2.7,1726697199.5018015,0,1726697199.5018015,8.8,0.002,1726697199.569583,75.0,100.0853295026465,1000.853271484375,25.0
1726697200.4940357,-0.99,-0.001,-0.006,0.021,1726697200.0835364,0.0,-2.7,1726697199.9977605,0,1726697199.9977605,8.4,-0.002,1726697200.0652146,75.0,100.08845453244956,1000.88916015625,25.0
1726697201.0056314,-0.99,-0.001,-0.006,0.021,1726697200.5793867,0.0,-2.7,1726697200.4940357,0,1726697200.4940357,8.4,0.0,1726697200.5606306,75.0,100.0853295026465,1000.8677368164062,25.0
1726697201.5015721,-0.99,-0.001,-0.006,0.021,1726697201.091005,0.0,-2.6,1726697201.0056314,0,1726697201.0056314,9.2,-0.002,1726697201.0712476,75.0,100.08220447284344,1000.8368530273438,25.0
1726697201.997623,-0.99,-0.001,-0.006,0.021,1726697201.5872426,0.0,-2.6,1726697201.5015721,0,1726697201.5015721,8.6,-0.002,1726697201.566646,75.0,100.08220447284344,1000.8150634765625,25.0
1726697202.5092146,-0.99,-0.001,-0.006,0.021,1726697202.08051,0.0,-2.5,1726697201.997623,0,1726697201.997623,8.8,0.0,1726697202.0623322,75.0,100.0853295026465,1000.8475952148438,25.0
